"ensembl_peptide_id_version"	"external_gene_name"
"20381"	"ENSXETP00000030149.2"	"zc3h6"
"20382"	"ENSXETP00000049499.2"	"zbbx"
"20383"	"ENSXETP00000033226.3"	"or2a5"
"20384"	"ENSXETP00000064001.1"	"GNG8"
"20385"	"ENSXETP00000032606.3"	"clgn"
"20386"	"ENSXETP00000033225.2"	""
"20387"	"ENSXETP00000039605.3"	"ptgir"
"20388"	"ENSXETP00000033223.3"	"or2t29"
"20389"	"ENSXETP00000049481.2"	"serpini2"
"20390"	"ENSXETP00000059363.1"	"serpini2"
"20391"	"ENSXETP00000033213.3"	""
"20392"	"ENSXETP00000039599.2"	"ppp5c"
"20393"	"ENSXETP00000063944.1"	""
"20394"	"ENSXETP00000035919.3"	"eml2"
"20395"	"ENSXETP00000059148.1"	""
"20396"	"ENSXETP00000060945.1"	""
"20397"	"ENSXETP00000063775.1"	""
"20398"	"ENSXETP00000030164.2"	"fbln7"
"20399"	"ENSXETP00000035866.3"	"mgc107841"
"20400"	"ENSXETP00000058878.1"	""
"20401"	"ENSXETP00000059181.1"	"BFSP2"
"20402"	"ENSXETP00000062998.1"	"tll1"
"20403"	"ENSXETP00000002164.3"	"tll1"
"20404"	"ENSXETP00000002207.3"	"tll1"
"20405"	"ENSXETP00000058367.1"	""
"20406"	"ENSXETP00000059304.1"	""
"20407"	"ENSXETP00000061475.1"	""
"20408"	"ENSXETP00000062373.1"	"fam102a"
"20409"	"ENSXETP00000049883.3"	"fam102a"
"20410"	"ENSXETP00000006929.3"	""
"20411"	"ENSXETP00000059215.1"	""
"20412"	"ENSXETP00000054740.2"	""
"20413"	"ENSXETP00000014730.3"	""
"20414"	"ENSXETP00000021984.3"	""
"20415"	"ENSXETP00000030172.3"	"tmem87b"
"20416"	"ENSXETP00000055229.2"	"gja3"
"20417"	"ENSXETP00000044223.3"	""
"20418"	"ENSXETP00000006940.3"	""
"20419"	"ENSXETP00000058462.1"	""
"20420"	"ENSXETP00000028599.3"	"exosc3"
"20421"	"ENSXETP00000055228.2"	"gjb2"
"20422"	"ENSXETP00000063292.1"	""
"20423"	"ENSXETP00000060569.1"	""
"20424"	"ENSXETP00000052209.2"	""
"20425"	"ENSXETP00000006909.3"	""
"20426"	"ENSXETP00000006941.3"	""
"20427"	"ENSXETP00000049473.2"	"wdr49"
"20428"	"ENSXETP00000005685.3"	"cryl1"
"20429"	"ENSXETP00000018534.3"	"ttc30a"
"20430"	"ENSXETP00000060601.1"	"ttc30a"
"20431"	"ENSXETP00000029053.2"	"cast"
"20432"	"ENSXETP00000029051.2"	"cast"
"20433"	"ENSXETP00000028606.2"	"yjefn3"
"20434"	"ENSXETP00000033197.3"	""
"20435"	"ENSXETP00000036968.3"	"scoc"
"20436"	"ENSXETP00000043229.2"	"acot11"
"20437"	"ENSXETP00000036957.3"	"maml3"
"20438"	"ENSXETP00000062968.1"	"maml3"
"20439"	"ENSXETP00000044101.3"	""
"20440"	"ENSXETP00000014326.3"	"pax5"
"20441"	"ENSXETP00000006990.3"	"or13c8"
"20442"	"ENSXETP00000049474.3"	"pdcd10"
"20443"	"ENSXETP00000028615.2"	"cilp2"
"20444"	"ENSXETP00000061562.1"	""
"20445"	"ENSXETP00000028640.3"	"gtpbp3"
"20446"	"ENSXETP00000061181.1"	"FGD1"
"20447"	"ENSXETP00000061685.1"	"MGST2"
"20448"	"ENSXETP00000014319.3"	"zcchc7"
"20449"	"ENSXETP00000061681.1"	""
"20450"	"ENSXETP00000033195.2"	"ggh.2"
"20451"	"ENSXETP00000028651.2"	"ano8"
"20452"	"ENSXETP00000028656.2"	"ano8"
"20453"	"ENSXETP00000053337.1"	"lif"
"20454"	"ENSXETP00000014312.3"	""
"20455"	"ENSXETP00000036910.2"	"setd7"
"20456"	"ENSXETP00000004638.3"	"snrpd2"
"20457"	"ENSXETP00000063753.1"	"ccdc136"
"20458"	"ENSXETP00000032674.5"	"ccdc136"
"20459"	"ENSXETP00000063853.1"	"gatsl3"
"20460"	"ENSXETP00000035871.3"	"gatsl3"
"20461"	"ENSXETP00000049461.3"	"serpini1"
"20462"	"ENSXETP00000060380.1"	"IFT88"
"20463"	"ENSXETP00000039590.3"	"pglyrp1"
"20464"	"ENSXETP00000032671.3"	"tspan33"
"20465"	"ENSXETP00000007010.3"	""
"20466"	"ENSXETP00000007006.3"	""
"20467"	"ENSXETP00000039587.3"	"qpctl"
"20468"	"ENSXETP00000028669.3"	"dda1"
"20469"	"ENSXETP00000033192.3"	"adam9"
"20470"	"ENSXETP00000044168.3"	"adam9"
"20471"	"ENSXETP00000052952.2"	"XB-GENE-5734925"
"20472"	"ENSXETP00000043235.3"	"fam151a"
"20473"	"ENSXETP00000028677.3"	"abhd8"
"20474"	"ENSXETP00000014309.3"	"grhpr.1"
"20475"	"ENSXETP00000030197.3"	"mertk"
"20476"	"ENSXETP00000032658.3"	"smo"
"20477"	"ENSXETP00000028687.3"	"trabd2a"
"20478"	"ENSXETP00000036895.2"	"rab33b"
"20479"	"ENSXETP00000052873.2"	"fbxo46"
"20480"	"ENSXETP00000049441.3"	""
"20481"	"ENSXETP00000062411.1"	""
"20482"	"ENSXETP00000041166.1"	"nudcd3"
"20483"	"ENSXETP00000039586.3"	"gipr"
"20484"	"ENSXETP00000035928.3"	"pkdcc.1"
"20485"	"ENSXETP00000036832.2"	""
"20486"	"ENSXETP00000062732.1"	""
"20487"	"ENSXETP00000043240.3"	"ttc4"
"20488"	"ENSXETP00000018542.3"	"nphp3"
"20489"	"ENSXETP00000057498.2"	"nphp3"
"20490"	"ENSXETP00000059628.1"	"nphp3"
"20491"	"ENSXETP00000041174.3"	"pgam2"
"20492"	"ENSXETP00000060139.1"	"TSR2"
"20493"	"ENSXETP00000035211.2"	"tbc1d10a"
"20494"	"ENSXETP00000059160.1"	"tbc1d10a"
"20495"	"ENSXETP00000058375.1"	""
"20496"	"ENSXETP00000049913.3"	"wnk3"
"20497"	"ENSXETP00000000323.3"	"wnk3"
"20498"	"ENSXETP00000041184.3"	"ppia"
"20499"	"ENSXETP00000002036.3"	"astl"
"20500"	"ENSXETP00000035942.3"	"nin"
"20501"	"ENSXETP00000035931.3"	"nin"
"20502"	"ENSXETP00000036812.3"	"naa15"
"20503"	"ENSXETP00000036814.3"	"naa15"
"20504"	"ENSXETP00000059519.1"	"il17d"
"20505"	"ENSXETP00000061237.1"	"il17d"
"20506"	"ENSXETP00000063554.1"	""
"20507"	"ENSXETP00000060924.1"	""
"20508"	"ENSXETP00000014297.3"	"grhpr.2"
"20509"	"ENSXETP00000058943.1"	"eef1akmt1"
"20510"	"ENSXETP00000005874.3"	""
"20511"	"ENSXETP00000005824.3"	""
"20512"	"ENSXETP00000032630.3"	"ahcyl2"
"20513"	"ENSXETP00000049923.3"	"fam120c"
"20514"	"ENSXETP00000043242.2"	"ttc22"
"20515"	"ENSXETP00000041191.3"	"zmiz2"
"20516"	"ENSXETP00000054036.2"	"uba5"
"20517"	"ENSXETP00000002223.1"	"slc35c1"
"20518"	"ENSXETP00000052917.2"	"lexm"
"20519"	"ENSXETP00000044572.3"	"lpar2"
"20520"	"ENSXETP00000008310.3"	"znf605"
"20521"	"ENSXETP00000058497.1"	"cry2"
"20522"	"ENSXETP00000002232.3"	"cry2"
"20523"	"ENSXETP00000061301.1"	""
"20524"	"ENSXETP00000008312.3"	"klhl10"
"20525"	"ENSXETP00000010943.3"	"rpl7a"
"20526"	"ENSXETP00000056594.2"	"ubl5"
"20527"	"ENSXETP00000038586.3"	"ZC3H12C"
"20528"	"ENSXETP00000014289.3"	"zbtb5"
"20529"	"ENSXETP00000063122.1"	"dhcr24"
"20530"	"ENSXETP00000043243.2"	"dhcr24"
"20531"	"ENSXETP00000014285.3"	"polr1e"
"20532"	"ENSXETP00000006705.3"	"wipi1"
"20533"	"ENSXETP00000028979.3"	"erap1"
"20534"	"ENSXETP00000035212.3"	"sf3a1"
"20535"	"ENSXETP00000058658.1"	"sf3a1"
"20536"	"ENSXETP00000060650.1"	"HUWE1"
"20537"	"ENSXETP00000039563.3"	"eml1"
"20538"	"ENSXETP00000039564.3"	"eml1"
"20539"	"ENSXETP00000049430.2"	"golim4"
"20540"	"ENSXETP00000059384.1"	"mef2d"
"20541"	"ENSXETP00000043962.2"	"mef2d"
"20542"	"ENSXETP00000053524.2"	"polr3f"
"20543"	"ENSXETP00000047626.3"	""
"20544"	"ENSXETP00000041196.2"	"ogdh"
"20545"	"ENSXETP00000010946.1"	"med22"
"20546"	"ENSXETP00000023797.3"	"ptk7"
"20547"	"ENSXETP00000014282.1"	"fbxo10"
"20548"	"ENSXETP00000060693.1"	"ACAD11"
"20549"	"ENSXETP00000049401.3"	"mecom"
"20550"	"ENSXETP00000010952.3"	"a4gnt"
"20551"	"ENSXETP00000062008.1"	"STRIP2"
"20552"	"ENSXETP00000058366.1"	"ddx6"
"20553"	"ENSXETP00000022184.3"	"ddx6"
"20554"	"ENSXETP00000035953.3"	"pygl"
"20555"	"ENSXETP00000010970.3"	"surf6"
"20556"	"ENSXETP00000044100.3"	""
"20557"	"ENSXETP00000043246.3"	"pcsk9"
"20558"	"ENSXETP00000039553.2"	"opa3"
"20559"	"ENSXETP00000033191.3"	"tm2d2"
"20560"	"ENSXETP00000061985.1"	"vasp"
"20561"	"ENSXETP00000039549.3"	"vasp"
"20562"	"ENSXETP00000030209.2"	"dzank1"
"20563"	"ENSXETP00000030211.2"	"dzank1"
"20564"	"ENSXETP00000062812.1"	""
"20565"	"ENSXETP00000002238.3"	"mapk8ip1"
"20566"	"ENSXETP00000045978.3"	"cdh8"
"20567"	"ENSXETP00000063821.1"	"abo"
"20568"	"ENSXETP00000033189.3"	"htra4"
"20569"	"ENSXETP00000035214.3"	"ccdc157"
"20570"	"ENSXETP00000061327.1"	"ccdc157"
"20571"	"ENSXETP00000058530.1"	"ccdc157"
"20572"	"ENSXETP00000010967.3"	"XB-GENE-969944"
"20573"	"ENSXETP00000059954.1"	"XB-GENE-969944"
"20574"	"ENSXETP00000035581.2"	"nrf1"
"20575"	"ENSXETP00000043986.3"	"iqgap3"
"20576"	"ENSXETP00000060932.1"	"NDUFC1"
"20577"	"ENSXETP00000063211.1"	"mynn"
"20578"	"ENSXETP00000020250.1"	"mynn"
"20579"	"ENSXETP00000048066.2"	"noct"
"20580"	"ENSXETP00000002242.3"	"pex16"
"20581"	"ENSXETP00000060762.1"	"pex16"
"20582"	"ENSXETP00000055704.2"	"bcl9l"
"20583"	"ENSXETP00000035215.3"	"sec14l3"
"20584"	"ENSXETP00000053334.2"	"sec14l3"
"20585"	"ENSXETP00000036800.3"	"elf2"
"20586"	"ENSXETP00000036802.3"	"elf2"
"20587"	"ENSXETP00000037428.3"	"shmt2"
"20588"	"ENSXETP00000062724.1"	"shmt2"
"20589"	"ENSXETP00000064081.1"	"shmt2"
"20590"	"ENSXETP00000018585.2"	"tgm4"
"20591"	"ENSXETP00000043247.2"	"cenpl"
"20592"	"ENSXETP00000061516.1"	"lrrc34"
"20593"	"ENSXETP00000020247.3"	"lrrc34"
"20594"	"ENSXETP00000013014.3"	"ube2h"
"20595"	"ENSXETP00000060227.1"	"rtn2"
"20596"	"ENSXETP00000052871.2"	"rtn2"
"20597"	"ENSXETP00000022193.3"	"ccdc84"
"20598"	"ENSXETP00000032771.3"	""
"20599"	"ENSXETP00000043252.3"	"dars2"
"20600"	"ENSXETP00000043259.3"	"dars2"
"20601"	"ENSXETP00000002246.3"	"large2"
"20602"	"ENSXETP00000055699.2"	"rps25"
"20603"	"ENSXETP00000007234.3"	"mgarp"
"20604"	"ENSXETP00000018590.3"	"kif15"
"20605"	"ENSXETP00000063088.1"	""
"20606"	"ENSXETP00000007229.3"	"slc7a11"
"20607"	"ENSXETP00000033187.2"	"plekha2"
"20608"	"ENSXETP00000028934.3"	"lnpep"
"20609"	"ENSXETP00000028985.3"	"lnpep"
"20610"	"ENSXETP00000039547.3"	"fosb"
"20611"	"ENSXETP00000022197.2"	"trappc4"
"20612"	"ENSXETP00000059993.1"	"zc3hc1"
"20613"	"ENSXETP00000027786.3"	"adamts18"
"20614"	"ENSXETP00000035960.2"	"trim9"
"20615"	"ENSXETP00000012308.2"	""
"20616"	"ENSXETP00000030216.3"	"kat14"
"20617"	"ENSXETP00000039543.3"	"ppp1r13l"
"20618"	"ENSXETP00000020238.2"	"lrriq4"
"20619"	"ENSXETP00000035964.3"	"tmx1"
"20620"	"ENSXETP00000041200.3"	"tmed4"
"20621"	"ENSXETP00000020235.3"	"lrrc31"
"20622"	"ENSXETP00000043267.3"	"rabgap1l"
"20623"	"ENSXETP00000043264.3"	"rabgap1l"
"20624"	"ENSXETP00000002259.3"	"phf21a"
"20625"	"ENSXETP00000035576.3"	"klhdc10"
"20626"	"ENSXETP00000037412.2"	"stac3"
"20627"	"ENSXETP00000062841.1"	"stac3"
"20628"	"ENSXETP00000049799.4"	"stac3"
"20629"	"ENSXETP00000022209.3"	"hyou1"
"20630"	"ENSXETP00000062801.1"	"CREB3L1"
"20631"	"ENSXETP00000020234.3"	"samd7"
"20632"	"ENSXETP00000027771.3"	"nudt7"
"20633"	"ENSXETP00000027768.3"	"vat1l"
"20634"	"ENSXETP00000020232.3"	"sec62"
"20635"	"ENSXETP00000020231.2"	"sec62"
"20636"	"ENSXETP00000035966.3"	"FRMD6"
"20637"	"ENSXETP00000060937.1"	"ddx56"
"20638"	"ENSXETP00000041201.2"	"ddx56"
"20639"	"ENSXETP00000053523.2"	"ovol2"
"20640"	"ENSXETP00000034005.2"	""
"20641"	"ENSXETP00000034007.2"	""
"20642"	"ENSXETP00000035216.3"	"mtfp1"
"20643"	"ENSXETP00000060145.1"	"ercc2"
"20644"	"ENSXETP00000039540.2"	"ercc2"
"20645"	"ENSXETP00000047696.4"	"phf8"
"20646"	"ENSXETP00000044001.3"	"naxe"
"20647"	"ENSXETP00000004188.3"	"dgkz"
"20648"	"ENSXETP00000030219.3"	""
"20649"	"ENSXETP00000035970.3"	"gng2"
"20650"	"ENSXETP00000035217.3"	"zp3.2"
"20651"	"ENSXETP00000063942.1"	"r3hdm2"
"20652"	"ENSXETP00000037400.3"	"r3hdm2"
"20653"	"ENSXETP00000030226.2"	"mgme1"
"20654"	"ENSXETP00000019730.2"	"nodal3.1"
"20655"	"ENSXETP00000063604.1"	""
"20656"	"ENSXETP00000046321.3"	""
"20657"	"ENSXETP00000018593.2"	"kiaa1143"
"20658"	"ENSXETP00000063530.1"	"kiaa1143"
"20659"	"ENSXETP00000027761.2"	"clec3a"
"20660"	"ENSXETP00000044005.3"	"gpatch4"
"20661"	"ENSXETP00000064071.1"	"gpatch4"
"20662"	"ENSXETP00000007219.2"	""
"20663"	"ENSXETP00000030231.3"	""
"20664"	"ENSXETP00000019726.2"	"nodal1"
"20665"	"ENSXETP00000027756.3"	"XB-GENE-1011896"
"20666"	"ENSXETP00000035218.3"	"gal3st1"
"20667"	"ENSXETP00000020229.2"	"phc3"
"20668"	"ENSXETP00000024399.3"	"pcdh18"
"20669"	"ENSXETP00000064109.1"	"PES1"
"20670"	"ENSXETP00000019725.3"	"ash2l"
"20671"	"ENSXETP00000041210.3"	"npc1l1"
"20672"	"ENSXETP00000059839.1"	""
"20673"	"ENSXETP00000061156.1"	"pcdh10"
"20674"	"ENSXETP00000007904.3"	"pcdh10"
"20675"	"ENSXETP00000044006.3"	"ubqln4"
"20676"	"ENSXETP00000063932.1"	"SLC37A4"
"20677"	"ENSXETP00000001361.3"	"znf585b"
"20678"	"ENSXETP00000058673.1"	"vps11"
"20679"	"ENSXETP00000022228.3"	"vps11"
"20680"	"ENSXETP00000035570.3"	"tmem209"
"20681"	"ENSXETP00000049432.2"	"ITIH6"
"20682"	"ENSXETP00000033546.3"	"UBAP2L"
"20683"	"ENSXETP00000053331.2"	"pxmp2"
"20684"	"ENSXETP00000052541.3"	""
"20685"	"ENSXETP00000019724.2"	"star"
"20686"	"ENSXETP00000035222.3"	"pole"
"20687"	"ENSXETP00000058782.1"	""
"20688"	"ENSXETP00000020223.3"	"prkci"
"20689"	"ENSXETP00000020225.2"	"prkci"
"20690"	"ENSXETP00000060098.1"	""
"20691"	"ENSXETP00000052948.2"	"c4orf33"
"20692"	"ENSXETP00000014618.1"	"smpd3"
"20693"	"ENSXETP00000060664.1"	"cep41"
"20694"	"ENSXETP00000043285.3"	"rc3h1"
"20695"	"ENSXETP00000062497.1"	"fam189b"
"20696"	"ENSXETP00000041410.3"	"ckm"
"20697"	"ENSXETP00000028885.2"	"lix1"
"20698"	"ENSXETP00000038339.2"	"scamp3"
"20699"	"ENSXETP00000019722.2"	"grk5"
"20700"	"ENSXETP00000060801.1"	"prmt7"
"20701"	"ENSXETP00000014619.2"	"prmt7"
"20702"	"ENSXETP00000062625.1"	"clk2"
"20703"	"ENSXETP00000038336.3"	"clk2"
"20704"	"ENSXETP00000037395.1"	"inhbc.1"
"20705"	"ENSXETP00000028881.3"	"riok2"
"20706"	"ENSXETP00000062903.1"	"riok2"
"20707"	"ENSXETP00000048718.3"	"sclt1"
"20708"	"ENSXETP00000004204.3"	"mdk"
"20709"	"ENSXETP00000037381.2"	"gli1"
"20710"	"ENSXETP00000035564.3"	"cpa1"
"20711"	"ENSXETP00000047694.2"	"nsmce3"
"20712"	"ENSXETP00000004217.3"	""
"20713"	"ENSXETP00000044022.3"	"rab25"
"20714"	"ENSXETP00000041406.3"	"mark4"
"20715"	"ENSXETP00000043296.2"	"serpinc1"
"20716"	"ENSXETP00000063915.1"	"jade1"
"20717"	"ENSXETP00000048721.3"	"jade1"
"20718"	"ENSXETP00000059027.1"	"jade1"
"20719"	"ENSXETP00000064050.1"	"ykt6"
"20720"	"ENSXETP00000041216.1"	"ykt6"
"20721"	"ENSXETP00000022290.3"	"kmt2a"
"20722"	"ENSXETP00000022279.3"	"kmt2a"
"20723"	"ENSXETP00000047683.1"	"pfkfb1"
"20724"	"ENSXETP00000027259.3"	"scrib"
"20725"	"ENSXETP00000037365.2"	"arhgap9"
"20726"	"ENSXETP00000004229.3"	"ambra1"
"20727"	"ENSXETP00000043300.4"	"zbtb37"
"20728"	"ENSXETP00000014622.3"	"slc7a6os"
"20729"	"ENSXETP00000060014.1"	"slc7a6os"
"20730"	"ENSXETP00000043306.3"	"cacybp"
"20731"	"ENSXETP00000051475.3"	"rgmb"
"20732"	"ENSXETP00000060183.1"	"rgmb"
"20733"	"ENSXETP00000044050.2"	"fkbp9"
"20734"	"ENSXETP00000048737.3"	"pgrmc2"
"20735"	"ENSXETP00000041217.2"	"gck"
"20736"	"ENSXETP00000014625.3"	"slc7a6"
"20737"	"ENSXETP00000041393.3"	"nova2"
"20738"	"ENSXETP00000054206.2"	"mest"
"20739"	"ENSXETP00000051471.2"	"chd1"
"20740"	"ENSXETP00000063353.1"	"chd1"
"20741"	"ENSXETP00000048733.3"	"larp1b"
"20742"	"ENSXETP00000020221.2"	"skil"
"20743"	"ENSXETP00000004235.1"	"harbi1"
"20744"	"ENSXETP00000004250.2"	"atg13"
"20745"	"ENSXETP00000004248.3"	"atg13"
"20746"	"ENSXETP00000019720.3"	"lsm1"
"20747"	"ENSXETP00000035224.3"	"p2rx2"
"20748"	"ENSXETP00000041391.3"	"mypop"
"20749"	"ENSXETP00000061454.1"	"mypop"
"20750"	"ENSXETP00000020222.1"	"cldn11"
"20751"	"ENSXETP00000043307.3"	"mrps14"
"20752"	"ENSXETP00000035553.3"	"copg2"
"20753"	"ENSXETP00000052870.2"	"sympk"
"20754"	"ENSXETP00000020201.3"	"slc7a14"
"20755"	"ENSXETP00000043349.3"	"tnn"
"20756"	"ENSXETP00000054724.2"	"bag4"
"20757"	"ENSXETP00000020110.2"	"rpl22l1"
"20758"	"ENSXETP00000054723.1"	""
"20759"	"ENSXETP00000033216.3"	""
"20760"	"ENSXETP00000019716.3"	"XB-GENE-949899"
"20761"	"ENSXETP00000041218.2"	"myl7"
"20762"	"ENSXETP00000060674.1"	"myl7"
"20763"	"ENSXETP00000019715.3"	"fkbp14"
"20764"	"ENSXETP00000035855.3"	"ca14"
"20765"	"ENSXETP00000035852.3"	"ca14"
"20766"	"ENSXETP00000022292.3"	"atp5l"
"20767"	"ENSXETP00000055749.2"	"eif5a"
"20768"	"ENSXETP00000035229.3"	"pla2g3"
"20769"	"ENSXETP00000035230.3"	"inpp5j"
"20770"	"ENSXETP00000059142.1"	"inpp5j"
"20771"	"ENSXETP00000022302.3"	"ube4a"
"20772"	"ENSXETP00000054656.2"	""
"20773"	"ENSXETP00000062142.1"	""
"20774"	"ENSXETP00000061318.1"	""
"20775"	"ENSXETP00000063294.1"	"abhd18"
"20776"	"ENSXETP00000048760.3"	"abhd18"
"20777"	"ENSXETP00000004252.2"	"arhgap1"
"20778"	"ENSXETP00000019714.3"	"plekha8"
"20779"	"ENSXETP00000020096.3"	"slc2a2"
"20780"	"ENSXETP00000041219.3"	""
"20781"	"ENSXETP00000060576.1"	""
"20782"	"ENSXETP00000027104.1"	""
"20783"	"ENSXETP00000059488.1"	"smtn"
"20784"	"ENSXETP00000035233.2"	"smtn"
"20785"	"ENSXETP00000052237.2"	"mrpl16"
"20786"	"ENSXETP00000063624.1"	""
"20787"	"ENSXETP00000061041.1"	""
"20788"	"ENSXETP00000052900.2"	"tnr"
"20789"	"ENSXETP00000020186.3"	"tnr"
"20790"	"ENSXETP00000037386.3"	"COLQ"
"20791"	"ENSXETP00000048215.2"	""
"20792"	"ENSXETP00000041223.3"	"pold2"
"20793"	"ENSXETP00000035860.3"	"aph1a"
"20794"	"ENSXETP00000061249.1"	"plk4"
"20795"	"ENSXETP00000048746.3"	"plk4"
"20796"	"ENSXETP00000026141.3"	"creb3"
"20797"	"ENSXETP00000052259.3"	"creb3"
"20798"	"ENSXETP00000055455.2"	"fam174a"
"20799"	"ENSXETP00000061472.1"	"fam174a"
"20800"	"ENSXETP00000027879.3"	"AEBP1"
"20801"	"ENSXETP00000060429.1"	""
"20802"	"ENSXETP00000051459.3"	"st8sia4"
"20803"	"ENSXETP00000052244.3"	""
"20804"	"ENSXETP00000004234.2"	"znf408"
"20805"	"ENSXETP00000060492.1"	"f2"
"20806"	"ENSXETP00000004244.2"	"f2"
"20807"	"ENSXETP00000041385.3"	"rsph6a"
"20808"	"ENSXETP00000028350.3"	"rsph6a"
"20809"	"ENSXETP00000019707.3"	"hacl1"
"20810"	"ENSXETP00000035915.3"	"KIRREL1"
"20811"	"ENSXETP00000022306.2"	"cd3g"
"20812"	"ENSXETP00000027836.2"	""
"20813"	"ENSXETP00000051444.3"	"slco4c1"
"20814"	"ENSXETP00000053324.2"	"morc2"
"20815"	"ENSXETP00000059697.1"	"cd3e"
"20816"	"ENSXETP00000022307.3"	"cd3e"
"20817"	"ENSXETP00000061295.1"	""
"20818"	"ENSXETP00000041233.3"	"elmod3"
"20819"	"ENSXETP00000062166.1"	"LRGUK"
"20820"	"ENSXETP00000062386.1"	"LRGUK"
"20821"	"ENSXETP00000022308.3"	"mpzl2"
"20822"	"ENSXETP00000048774.2"	"intu"
"20823"	"ENSXETP00000051434.3"	"pam"
"20824"	"ENSXETP00000055490.2"	"DMPK"
"20825"	"ENSXETP00000020078.3"	"tnik"
"20826"	"ENSXETP00000035535.3"	""
"20827"	"ENSXETP00000051428.3"	"ppip5k2"
"20828"	"ENSXETP00000062274.1"	"ppip5k2"
"20829"	"ENSXETP00000060007.1"	"mpzl3"
"20830"	"ENSXETP00000025013.3"	"exoc4"
"20831"	"ENSXETP00000035926.3"	""
"20832"	"ENSXETP00000041234.3"	"dbnl"
"20833"	"ENSXETP00000048782.2"	""
"20834"	"ENSXETP00000052869.2"	"ccdc61"
"20835"	"ENSXETP00000035924.3"	""
"20836"	"ENSXETP00000056834.2"	"scn2b"
"20837"	"ENSXETP00000022310.3"	"scn2b"
"20838"	"ENSXETP00000052236.3"	"chchd3"
"20839"	"ENSXETP00000054203.2"	"chchd3"
"20840"	"ENSXETP00000019706.3"	"btd"
"20841"	"ENSXETP00000035918.3"	""
"20842"	"ENSXETP00000019702.3"	"ankrd28"
"20843"	"ENSXETP00000004257.3"	"ckap5"
"20844"	"ENSXETP00000004258.3"	"ckap5"
"20845"	"ENSXETP00000063459.1"	"CLPTM1"
"20846"	"ENSXETP00000061478.1"	""
"20847"	"ENSXETP00000033685.3"	"fat4"
"20848"	"ENSXETP00000022311.3"	"scn4b"
"20849"	"ENSXETP00000012017.2"	""
"20850"	"ENSXETP00000021705.3"	""
"20851"	"ENSXETP00000025005.3"	"plxna4"
"20852"	"ENSXETP00000022319.2"	"tmprss4"
"20853"	"ENSXETP00000063593.1"	"tmprss4"
"20854"	"ENSXETP00000041238.3"	"ube2d4"
"20855"	"ENSXETP00000059190.1"	""
"20856"	"ENSXETP00000061578.1"	""
"20857"	"ENSXETP00000041363.3"	"ppp1r37"
"20858"	"ENSXETP00000035236.3"	"znf219"
"20859"	"ENSXETP00000020180.3"	"rfwd2"
"20860"	"ENSXETP00000045614.3"	"tcf7l1"
"20861"	"ENSXETP00000053317.2"	"arhgef40"
"20862"	"ENSXETP00000041348.3"	"lgals9b"
"20863"	"ENSXETP00000035239.3"	"ndrg2"
"20864"	"ENSXETP00000058575.1"	""
"20865"	"ENSXETP00000019700.3"	"galnt15"
"20866"	"ENSXETP00000022322.3"	"tmprss13"
"20867"	"ENSXETP00000054711.2"	"oxnad1"
"20868"	"ENSXETP00000020063.3"	"pld1"
"20869"	"ENSXETP00000051427.2"	"c5orf30"
"20870"	"ENSXETP00000041340.3"	"clasrp"
"20871"	"ENSXETP00000037947.1"	""
"20872"	"ENSXETP00000062571.1"	"RFTN1"
"20873"	"ENSXETP00000058744.1"	"RFTN1"
"20874"	"ENSXETP00000037949.3"	"nudt12"
"20875"	"ENSXETP00000061945.1"	"ORAOV1"
"20876"	"ENSXETP00000004265.2"	"fgf19"
"20877"	"ENSXETP00000039414.2"	"mkln1"
"20878"	"ENSXETP00000004269.3"	"fgf4"
"20879"	"ENSXETP00000063040.1"	"fgf4"
"20880"	"ENSXETP00000059637.1"	"fxyd6"
"20881"	"ENSXETP00000041240.3"	"XB-GENE-5812048"
"20882"	"ENSXETP00000020168.3"	"pappa2"
"20883"	"ENSXETP00000035242.3"	""
"20884"	"ENSXETP00000060562.1"	"hnrnpc"
"20885"	"ENSXETP00000035243.3"	"hnrnpc"
"20886"	"ENSXETP00000062059.1"	"fxyd2"
"20887"	"ENSXETP00000004290.3"	"ano1"
"20888"	"ENSXETP00000004280.3"	"ano1"
"20889"	"ENSXETP00000008098.3"	"dscaml1"
"20890"	"ENSXETP00000017002.3"	"retsat"
"20891"	"ENSXETP00000052867.2"	"bloc1s3"
"20892"	"ENSXETP00000058306.1"	""
"20893"	"ENSXETP00000041323.3"	"tbcb"
"20894"	"ENSXETP00000020155.3"	"astn1"
"20895"	"ENSXETP00000020052.3"	"tmem212"
"20896"	"ENSXETP00000039402.2"	"XB-GENE-5847737"
"20897"	"ENSXETP00000035244.3"	"tep1"
"20898"	"ENSXETP00000050965.3"	"fndc3b"
"20899"	"ENSXETP00000059335.1"	"tuba3e"
"20900"	"ENSXETP00000039395.2"	"tuba3e"
"20901"	"ENSXETP00000042148.3"	"degs3"
"20902"	"ENSXETP00000016999.3"	"stambp"
"20903"	"ENSXETP00000039389.3"	"net1"
"20904"	"ENSXETP00000039390.3"	"net1"
"20905"	"ENSXETP00000045377.3"	""
"20906"	"ENSXETP00000059474.1"	""
"20907"	"ENSXETP00000061499.1"	""
"20908"	"ENSXETP00000050945.3"	"ghsr"
"20909"	"ENSXETP00000058311.1"	""
"20910"	"ENSXETP00000062106.1"	""
"20911"	"ENSXETP00000063808.1"	"trappc6a"
"20912"	"ENSXETP00000041275.3"	"trappc6a"
